,,,,,Group Mean and SE,,,,,,,Welch t-test,,,,,GLM Results - dfifference in log-abundance,,,
description,,Overall Mean,Overall SE,,Tumor Mean,Tumor SE,Tumor Ng,Non-Tumor Mean,Non-Tumor SE,Non-Tumor Ng,,t,df,p,fdr p-value,,Est,SE,p,fdr p-value
prdF; proline racemase [EC:5.1.1.4],,0.001290743,2.68593E-05,,0.001107548,1.577E-07,65,0.001418783,2.53362E-07,93,,-0.485438611,155.5445823,0.314024152,0.446978188,,-0.247650504,0.540182227,0.647261946,0.999383253
pdc; phenolic acid decarboxylase [EC:4.1.1.-],,0.001289415,3.60433E-05,,0.001414288,7.27954E-07,65,0.001202138,2.40965E-07,93,,0.215525698,105.3522927,0.414887092,0.477532267,,0.162524501,0.700003255,0.816705015,0.999383253
dmsB; anaerobic dimethyl sulfoxide reductase subunit B (DMSO reductase iron- sulfur subunit),,0.001288222,3.048E-05,,0.000687113,3.19247E-08,65,0.001708352,4.05387E-07,93,,-1.544299979,106.1147655,0.062746389,0.386880433,,-0.910784893,0.639423827,0.156332753,0.955518016
K07046; L-fuconolactonase [EC:3.1.1.-],,0.001283764,1.71775E-05,,0.001092811,9.91656E-08,65,0.001417225,8.64785E-08,93,,-0.752937674,146.6905154,0.226347011,0.417302556,,-0.259947446,0.353457099,0.463174184,0.97968701
ABC.MR; putative ABC transport system ATP-binding protein,,0.001282268,3.14987E-05,,0.001022653,7.13662E-08,65,0.001463719,4.18925E-07,93,,-0.629905684,120.9687742,0.264972145,0.430675225,,-0.358579503,0.627000004,0.568214822,0.994884231
kefG; glutathione-regulated potassium-efflux system ancillary protein KefG,,0.001281296,1.80084E-05,,0.001184342,1.04608E-07,65,0.001349059,9.75748E-08,93,,-0.366324063,148.9342181,0.35732157,0.460021406,,-0.130219833,0.364031278,0.721039335,0.999383253
"K11527; two-component system, sensor histidine kinase and response regulator [EC:2.7.13.3]",,0.001280271,2.67788E-05,,0.000585362,2.8918E-08,65,0.001765961,3.08199E-07,93,,-2.033349844,108.6988537,0.02222672,0.329904988,,-1.104219758,0.59371424,0.064789705,0.840365052
"casD, cse5; CRISPR system Cascade subunit CasD",,0.00126692,1.94897E-05,,0.001383658,1.29667E-07,65,0.00118533,1.10781E-07,93,,0.404457645,145.9584047,0.343234143,0.45792227,,0.154709577,0.392367325,0.693899674,0.999383253
"pseB; UDP-N-acetylglucosamine 4,6-dehydratase [EC:4.2.1.115]",,0.001265628,2.93611E-05,,0.000835468,5.20906E-08,65,0.001566277,3.67185E-07,93,,-1.128636509,116.5818437,0.13068419,0.386880433,,-0.62846503,0.605860384,0.301196604,0.977977109
"yitG, ymfD, yfmO; MFS transporter, ACDE family, multidrug resistance protein",,0.001262532,2.68397E-05,,0.00020736,6.32286E-09,65,0.002000018,3.12544E-07,93,,-3.174628406,95.70372462,0.001009249,0.231284919,,-2.266453298,0.86410092,0.009583188,0.840365052
"casE, cse3; CRISPR system Cascade subunit CasE",,0.001259061,1.94831E-05,,0.001364553,1.29491E-07,65,0.00118533,1.10781E-07,93,,0.365630832,146.0075674,0.357584867,0.460021406,,0.140806017,0.394690872,0.721760964,0.999383253
aroP; aromatic amino acid permease,,0.001258914,2.02784E-05,,0.001345406,1.51953E-07,65,0.001198462,1.14391E-07,93,,0.284728479,141.0298874,0.388134922,0.47134546,,0.115656996,0.410234826,0.778371798,0.999383253
blaZ; beta-lactamase class A BlaZ [EC:3.5.2.6],,0.001256786,3.23822E-05,,0.000936944,2.79E-07,65,0.001480331,3.43375E-07,93,,-0.688784066,155.0732032,0.245994185,0.424194366,,-0.457397467,0.699549924,0.514174104,0.98350661
sasG; surface protein G,,0.001256786,3.23822E-05,,0.000936944,2.79E-07,65,0.001480331,3.43375E-07,93,,-0.688784066,155.0732032,0.245994185,0.424194366,,-0.457397467,0.699549924,0.514174104,0.98350661
"tupB, vupB; tungstate transport system permease protein",,0.001253872,2.25649E-05,,0.001065612,9.55532E-08,65,0.001385451,1.86328E-07,93,,-0.602417537,152.7920859,0.273894618,0.432855947,,-0.262475876,0.465640925,0.573776369,0.994884231
DMGDH; dimethylglycine dehydrogenase [EC:1.5.8.4],,0.001253763,3.09605E-05,,0.000359089,8.85575E-08,65,0.001879072,3.85707E-07,93,,-2.207131578,129.2978402,0.014534651,0.306667515,,-1.654962285,0.930668201,0.077310428,0.857106362
K09145; uncharacterized protein,,0.001252242,3.39155E-05,,0.000926341,2.84369E-07,65,0.001480022,3.87281E-07,93,,-0.675597697,155.8888809,0.250148529,0.424702448,,-0.468569862,0.733519453,0.523891917,0.989176236
"casA, cse1; CRISPR system Cascade subunit CasA",,0.001251957,1.94108E-05,,0.001356574,1.2868E-07,65,0.001178838,1.09889E-07,93,,0.363889136,145.9424475,0.358233712,0.460021406,,0.140433173,0.395445426,0.722974457,0.999383253
lpqC; polyhydroxybutyrate depolymerase,,0.00125131,1.95948E-05,,0.001028239,8.99516E-08,65,0.001407221,1.31505E-07,93,,-0.805330442,155.9892941,0.210927439,0.41159026,,-0.313769249,0.410589016,0.445906579,0.977977109
"K07482; transposase, IS30 family",,0.001249869,2.2278E-05,,0.001181684,1.44464E-07,65,0.001297525,1.5705E-07,93,,-0.210962761,153.0003594,0.416598524,0.477532267,,-0.093517528,0.459240305,0.838903913,0.999383253
hxlB; 6-phospho-3-hexuloisomerase [EC:5.3.1.27],,0.001249614,2.08697E-05,,0.000597835,3.30347E-08,65,0.001705159,1.77971E-07,93,,-2.410614104,123.2206625,0.008701388,0.295477086,,-1.048099463,0.480247494,0.030574471,0.840365052
K07317; adenine-specific DNA-methyltransferase [EC:2.1.1.72],,0.001246946,3.04687E-05,,0.000907351,5.85674E-08,65,0.001484297,3.95292E-07,93,,-0.856395282,117.571408,0.196760634,0.402292891,,-0.492166731,0.628591453,0.434833138,0.977977109
"nepI; MFS transporter, DHA1 family, purine ribonucleoside efflux pump",,0.001240005,1.90412E-05,,0.001622501,1.85446E-07,65,0.000972668,7.40322E-08,93,,1.275708888,112.7938592,0.102339702,0.386880433,,0.511681193,0.385130081,0.185922435,0.966735451
K09992; uncharacterized protein,,0.001237736,1.93575E-05,,0.000760874,7.81602E-08,65,0.001571027,1.30712E-07,93,,-1.772664589,155.1663054,0.039123242,0.378283174,,-0.725016497,0.444560776,0.104937094,0.911153602
FDH; formate dehydrogenase [EC:1.17.1.9],,0.00123525,2.6948E-05,,0.000442631,3.19509E-08,65,0.00178923,3.09013E-07,93,,-2.306130458,110.3132434,0.011485999,0.298818183,,-1.396803195,0.681637427,0.04211892,0.840365052
mcrB; 5-methylcytosine-specific restriction enzyme B [EC:3.1.21.-],,0.001235213,1.98914E-05,,0.001699918,2.87202E-07,65,0.000910419,3.88203E-08,93,,1.382700816,81.43568197,0.085268305,0.386880433,,0.624430845,0.377855799,0.100430897,0.897477033
insB; insertion element IS1 protein InsB,,0.001234735,5.82407E-05,,0.000608484,1.08832E-07,65,0.001672438,1.49583E-06,93,,-0.839907292,105.0746886,0.201433699,0.404813332,,-1.011066953,1.306487747,0.44017195,0.977977109
"PTS-Aga-EIID, agaE; PTS system, N-acetylgalactosamine-specific IID component",,0.001233766,1.82347E-05,,0.001129323,1.16097E-07,65,0.001306764,9.57264E-08,93,,-0.385538459,144.6434457,0.350202463,0.459855003,,-0.145935663,0.384312939,0.704661311,0.999383253
"rob; AraC family transcriptional regulator, mar-sox-rob regulon activator",,0.001231639,2.74281E-05,,0.001342067,3.09031E-07,65,0.001154458,1.94206E-07,93,,0.264464942,133.1377367,0.39591532,0.47365692,,0.150580181,0.565050086,0.790213801,0.999383253
"K02475; two-component system, CitB family, response regulator",,0.001228636,3.18691E-05,,0.000887649,2.47293E-07,65,0.00146696,3.43511E-07,93,,-0.753685628,155.9554427,0.22608719,0.417302556,,-0.502371128,0.70707049,0.478457111,0.97968701
mqsR; motility quorum-sensing regulator / GCU-specific mRNA interferase toxin,,0.001225109,2.4692E-05,,0.000861248,1.04537E-07,65,0.00147942,2.26754E-07,93,,-1.074000043,150.4229735,0.142271239,0.386880433,,-0.541022634,0.540932606,0.318778836,0.977977109
rfaH; transcriptional antiterminator RfaH,,0.001224761,1.78881E-05,,0.00143793,1.51654E-07,65,0.001075772,7.22564E-08,93,,0.765351924,120.4876205,0.222779305,0.416611259,,0.290166107,0.366657171,0.429922358,0.977977109
"adaA; AraC family transcriptional regulator, regulatory protein of adaptative response / methylphosphotriester-DNA alkyltransferase methyltransferase [EC:2.1.1.-]",,0.001223353,4.89723E-05,,0.000718642,3.41941E-07,65,0.001576108,9.29069E-07,93,,-0.760575191,144.1196269,0.224076693,0.416973059,,-0.785350088,1.127368072,0.487075711,0.97968701
"cutF, nlpE; copper homeostasis protein (lipoprotein)",,0.001223295,2.0097E-05,,0.001095245,1.06832E-07,65,0.001312793,1.3286E-07,93,,-0.444354999,155.193887,0.32870248,0.453758802,,-0.181179523,0.425773273,0.671036434,0.999383253
birA-coaX; biotin---[acetyl-CoA-carboxylase] ligase / type III pantothenate kinase [EC:6.3.4.15 2.7.1.33],,0.001222523,2.33591E-05,,0.001436154,2.72391E-07,65,0.001073212,1.16924E-07,93,,0.581684601,115.8829199,0.280954491,0.434163682,,0.291313171,0.478261525,0.543338533,0.990441817
"K06897; 7,8-dihydropterin-6-yl-methyl-4-(beta-D-ribofuranosyl)aminobenzene 5'-phosphate synthase [EC:2.5.1.105]",,0.001219237,2.2249E-05,,0.001078631,2.14634E-07,65,0.00131751,1.22148E-07,93,,-0.411626116,128.59877,0.340649362,0.457106698,,-0.200050501,0.482717689,0.679131841,0.999383253
mhpF; acetaldehyde dehydrogenase [EC:1.2.1.10],,0.001218886,3.05928E-05,,0.000558573,2.30352E-08,65,0.001680395,4.119E-07,93,,-1.701027801,102.1186733,0.045990498,0.383292788,,-1.101399095,0.702592508,0.118995703,0.918372247
"mprA; two-component system, OmpR family, response regulator MprA",,0.001218831,2.19477E-05,,0.000962264,1.16511E-07,65,0.001398151,1.6316E-07,93,,-0.824234688,155.974061,0.205532427,0.407444445,,-0.373617234,0.477503774,0.435143111,0.977977109
ala; alanine dehydrogenase [EC:1.4.1.1],,0.001218456,3.53948E-05,,0.00136818,7.07277E-07,65,0.00111381,2.29709E-07,93,,0.262784719,104.6439285,0.396616595,0.473914058,,0.205695127,0.724211185,0.776766748,0.999383253
yfkR; spore germination protein,,0.001218307,4.7423E-05,,0.000654704,3.05485E-07,65,0.001612223,8.77569E-07,93,,-0.880329192,142.3953748,0.190082175,0.399257859,,-0.901185775,1.129622642,0.42621321,0.977977109
"phzF; trans-2,3-dihydro-3-hydroxyanthranilate isomerase [EC:5.3.3.17]",,0.001217999,2.03294E-05,,0.000497918,2.20013E-08,65,0.001721281,1.71928E-07,93,,-2.778007235,114.3605636,0.003197156,0.270968821,,-1.240389287,0.497262787,0.013657718,0.840365052
sspE; small acid-soluble spore protein E (minor gamma-type SASP),,0.001215881,2.89417E-05,,0.000494369,9.68361E-08,65,0.001720164,3.29898E-07,93,,-1.876458355,136.9719975,0.031360002,0.365678443,,-1.246892859,0.766999927,0.106037244,0.91173699
"hpaA; AraC family transcriptional regulator, 4-hydroxyphenylacetate 3-monooxygenase operon regulatory protein",,0.001214646,2.50599E-05,,0.001003681,1.4953E-07,65,0.001362094,2.14397E-07,93,,-0.594121969,155.9997501,0.276645568,0.43403865,,-0.305348525,0.541051719,0.573318964,0.994884231
"malR; two-component system, CitB family, response regulator MalR",,0.001213238,2.26254E-05,,0.001342707,3.64972E-07,65,0.001122749,5.6828E-08,93,,0.338677642,84.06408504,0.367848535,0.463689683,,0.178907639,0.459201571,0.697359363,0.999383253
colA; microbial collagenase [EC:3.4.24.3],,0.001210478,3.36867E-05,,0.000872164,2.42521E-07,65,0.001446935,4.00435E-07,93,,-0.716810282,155.2984641,0.237283909,0.420582663,,-0.506225554,0.752626707,0.502189407,0.981594658
yesW; rhamnogalacturonan endolyase [EC:4.2.2.23],,0.001209515,3.15766E-05,,0.000483982,2.81954E-08,65,0.001716608,4.36241E-07,93,,-1.808707427,103.6542848,0.036697769,0.371177091,,-1.266058196,0.767775442,0.101160909,0.897477033
pecM; probable blue pigment (indigoidine) exporter,,0.001209172,2.05329E-05,,0.000710577,4.83941E-08,65,0.001557652,1.66388E-07,93,,-1.827775408,136.6784613,0.034882087,0.368171639,,-0.784858244,0.468140976,0.095634817,0.897477033
"torC; trimethylamine-N-oxide reductase (cytochrome c), cytochrome c-type subunit TorC",,0.001203369,2.0514E-05,,0.001486287,2.16952E-07,65,0.00100563,8.62553E-08,93,,0.872902663,112.6222331,0.192286727,0.40098675,,0.390667428,0.425331143,0.359774161,0.977977109
"IS15, IS26; transposase, IS6 family",,0.001202312,3.23797E-05,,0.000723754,6.18745E-08,65,0.001536788,4.47233E-07,93,,-1.139471301,116.0248519,0.128426816,0.386880433,,-0.752997558,0.717896582,0.295849092,0.977977109
"casB, cse2; CRISPR system Cascade subunit CasB",,0.001196609,1.93942E-05,,0.001257328,1.28678E-07,65,0.001154171,1.09688E-07,93,,0.211289622,145.8767716,0.416478085,0.477532267,,0.085606898,0.413715452,0.836340487,0.999383253
vasI; type VI secretion system protein VasI,,0.001194024,2.55143E-05,,0.001215649,2.3606E-07,65,0.001178909,1.83421E-07,93,,0.056726487,142.3222733,0.477421318,0.493959641,,0.030688869,0.546431174,0.955284327,0.999383253
"TREH, treA, treF; alpha,alpha-trehalase [EC:3.2.1.28]",,0.001193797,2.01542E-05,,0.000940852,7.81632E-08,65,0.001370586,1.4724E-07,93,,-0.905147801,153.4438867,0.183403052,0.397937066,,-0.376207474,0.442929866,0.396981855,0.977977109
kefF; glutathione-regulated potassium-efflux system ancillary protein KefF,,0.001193558,1.85658E-05,,0.001108699,1.03222E-07,65,0.001252867,1.07616E-07,93,,-0.313975107,152.0458156,0.376985156,0.468322913,,-0.122247281,0.401952557,0.761431405,0.999383253
iolI; 2-keto-myo-inositol isomerase [EC:5.3.99.11],,0.001192475,2.50515E-05,,0.00085623,1.34714E-07,65,0.001427485,2.20524E-07,93,,-0.95845097,155.3814735,0.169662184,0.392164404,,-0.511129595,0.568375438,0.369888673,0.977977109
soxZ; sulfur-oxidizing protein SoxZ,,0.001192008,2.45362E-05,,0.000674052,5.16869E-08,65,0.001554021,2.47183E-07,93,,-1.609632374,126.5439875,0.054984994,0.386880433,,-0.835294299,0.565947054,0.141980168,0.952019478
pfkB; 6-phosphofructokinase 2 [EC:2.7.1.11],,0.001189806,2.23914E-05,,0.000473344,1.42592E-08,65,0.00169056,2.16113E-07,93,,-2.53601817,103.8907683,0.006350232,0.295477086,,-1.272993106,0.551084497,0.022200199,0.840365052
nicB; nicotinate dehydrogenase subunit B [EC:1.17.2.1],,0.001188647,2.78033E-05,,0.000477426,8.94656E-08,65,0.001685736,3.04081E-07,93,,-1.926107318,137.0463534,0.028080723,0.352885288,,-1.261548317,0.758164925,0.098129954,0.897477033
pspB; phage shock protein B,,0.001188467,1.79245E-05,,0.00118496,1.10128E-07,65,0.001190918,9.36303E-08,93,,-0.013198019,145.7815507,0.494743927,0.499005231,,-0.005015028,0.386615927,0.989667023,0.999383253
sirB; sirohydrochlorin ferrochelatase [EC:4.99.1.4],,0.001182531,2.97026E-05,,0.000370557,7.65383E-08,65,0.001750039,3.58417E-07,93,,-2.091674123,127.1525625,0.019228657,0.315456196,,-1.552386419,0.893249231,0.08420006,0.873917568
AGXT; alanine-glyoxylate transaminase / serine-glyoxylate transaminase / serine-pyruvate transaminase [EC:2.6.1.44 2.6.1.45 2.6.1.51],,0.001181882,2.64496E-05,,0.000505652,2.25336E-08,65,0.001654516,3.03606E-07,93,,-2.011714219,105.3291854,0.023401794,0.331275384,,-1.185414089,0.644591913,0.067814223,0.840365052
yabG; spore coat assemly protein,,0.001180393,2.44044E-05,,0.000589345,1.71118E-07,65,0.001593491,1.85115E-07,93,,-1.682401774,152.8948467,0.047266042,0.383493403,,-0.994670783,0.680945157,0.14610321,0.954736653
pepM; phosphoenolpyruvate phosphomutase [EC:5.4.2.9],,0.001178053,2.2642E-05,,0.001079576,1.63978E-07,65,0.001246882,1.54988E-07,93,,-0.296235951,149.3446999,0.383730717,0.469501328,,-0.144077378,0.498592525,0.772989368,0.999383253
zipB; zinc and cadmium transporter,,0.001174969,2.45837E-05,,0.00076889,8.1859E-08,65,0.001458787,2.34916E-07,93,,-1.225769728,142.4274153,0.111154144,0.386880433,,-0.640412624,0.565292313,0.258999654,0.977977109
"mazE, chpAI; antitoxin MazE",,0.001168738,2.06392E-05,,0.000901673,1.01487E-07,65,0.001355397,1.44867E-07,93,,-0.914138319,155.9981361,0.18102746,0.397478468,,-0.407597966,0.470688719,0.387841523,0.977977109
btaA; S-adenosylmethionine-diacylglycerol 3-amino-3-carboxypropyl transferase,,0.001167507,1.49388E-05,,0.001243275,1.2234E-07,65,0.00111455,4.26729E-08,93,,0.316886328,107.3481423,0.37597265,0.467751403,,0.109298134,0.322536276,0.735162745,0.999383253
lonB; ATP-dependent Lon protease [EC:3.4.21.53],,0.001166978,2.43133E-05,,0.00051267,1.68496E-07,65,0.001624289,1.83339E-07,93,,-1.874074836,153.0193598,0.031413298,0.365678443,,-1.153192802,0.740123151,0.121233736,0.919634915
"kinE; two-component system, sporulation sensor kinase E [EC:2.7.13.3]",,0.001163015,3.03991E-05,,0.000401723,8.98431E-08,65,0.001695101,3.72152E-07,93,,-1.90286072,130.8220845,0.029628086,0.362487973,,-1.439735837,0.89651993,0.110314692,0.917943151
aruH; arginine:pyruvate transaminase [EC:2.6.1.84],,0.001162193,1.98589E-05,,0.001110003,1.46173E-07,65,0.001198669,1.0955E-07,93,,-0.175336256,140.8448909,0.430533622,0.481056854,,-0.076848969,0.441148577,0.861932568,0.999383253
"glrK, qseE; two-component system, NtrC family, sensor histidine kinase GlrK [EC:2.7.13.3]",,0.001161823,2.46862E-05,,0.000642376,6.40508E-08,65,0.001524877,2.44534E-07,93,,-1.588647434,133.3550896,0.057254067,0.386880433,,-0.864494932,0.595896925,0.148858459,0.955518016
ereA_B; erythromycin esterase [EC:3.1.1.-],,0.001160809,4.70313E-05,,0.000700256,3.0436E-07,65,0.001482702,8.62529E-07,93,,-0.724334662,142.8197642,0.235022601,0.419459065,,-0.750174987,1.12742691,0.506785702,0.981594658
pilL; type IV pili sensor histidine kinase and response regulator,,0.001160358,2.52317E-05,,0.001072912,1.75584E-07,65,0.001221476,2.06164E-07,93,,-0.24044994,154.4239956,0.405150191,0.475689424,,-0.129683417,0.561446808,0.817632399,0.999383253
"fsaA, mipB; fructose-6-phosphate aldolase 1 [EC:4.1.2.-]",,0.001159778,1.31763E-05,,0.001271398,8.00117E-08,65,0.001081765,4.0467E-08,93,,0.546334981,123.1880122,0.292911917,0.438696052,,0.161523267,0.286720611,0.574007291,0.994884231
"citB, tcuB; citrate/tricarballylate utilization protein",,0.001158279,2.31129E-05,,0.000645008,4.02935E-08,65,0.001517017,2.21718E-07,93,,-1.70357298,122.654252,0.045496648,0.383292788,,-0.855238006,0.547315869,0.120172098,0.918372247
pcaL; 3-oxoadipate enol-lactonase / 4-carboxymuconolactone decarboxylase [EC:3.1.1.24 4.1.1.44],,0.001155351,2.39271E-05,,0.000522618,5.76745E-08,65,0.001597584,2.29045E-07,93,,-2.007549997,132.1229147,0.023365435,0.331275384,,-1.117397152,0.625170017,0.075822597,0.856476101
pimB; phosphatidyl-myo-inositol dimannoside synthase [EC:2.4.1.346],,0.001155319,1.84401E-05,,0.000998832,5.72397E-08,65,0.001264692,1.27618E-07,93,,-0.618349764,149.735004,0.268642131,0.431234356,,-0.235997032,0.410897301,0.566561261,0.994884231
"antA; anthranilate 1,2-dioxygenase (deaminating, decarboxylating) large subunit [EC:1.14.12.1]",,0.001154815,2.50993E-05,,0.000743645,1.09481E-07,65,0.001442192,2.33167E-07,93,,-1.193360906,150.8655527,0.117300657,0.386880433,,-0.66235653,0.600042727,0.271358458,0.977977109
argF; N-succinyl-L-ornithine transcarbamylase [EC:2.1.3.11],,0.00114569,1.7784E-05,,0.00077432,3.95431E-08,65,0.001405249,1.23871E-07,93,,-1.560760954,139.6552313,0.060421712,0.386880433,,-0.595985425,0.412963079,0.150971139,0.955518016
"antB; anthranilate 1,2-dioxygenase (deaminating, decarboxylating) small subunit [EC:1.14.12.1]",,0.001145438,2.50894E-05,,0.000726311,1.08681E-07,65,0.001438376,2.33243E-07,93,,-1.217740655,150.6821359,0.112613012,0.386880433,,-0.683291229,0.607635098,0.262524384,0.977977109
"antC; anthranilate 1,2-dioxygenase reductase component [EC:1.18.1.-]",,0.001145438,2.50894E-05,,0.000726311,1.08681E-07,65,0.001438376,2.33243E-07,93,,-1.217740655,150.6821359,0.112613012,0.386880433,,-0.683291229,0.607635098,0.262524384,0.977977109
mabO; 4-methylaminobutanoate oxidase (formaldehyde-forming) [EC:1.5.3.19],,0.00114286,2.57111E-05,,0.00040664,8.90176E-08,65,0.001657422,2.52542E-07,93,,-2.140168292,142.7859478,0.017020213,0.310651363,,-1.405088989,0.793168759,0.078432056,0.860817932
"RTCA, rtcA; RNA 3'-terminal phosphate cyclase (ATP) [EC:6.5.1.4]",,0.001140324,1.87626E-05,,0.001120129,9.41658E-08,65,0.001154439,1.15472E-07,93,,-0.074936188,155.029029,0.470181046,0.492641682,,-0.030171045,0.422037461,0.943100131,0.999383253
"E1.13.11.4; gentisate 1,2-dioxygenase [EC:1.13.11.4]",,0.001135013,2.57337E-05,,0.000453309,1.47374E-08,65,0.001611473,2.90189E-07,93,,-2.097358862,101.2065881,0.019226701,0.315456196,,-1.268330343,0.660533087,0.056662109,0.840365052
"K00185; prokaryotic molybdopterin-containing oxidoreductase family, membrane subunit",,0.001132065,1.9469E-05,,0.001100837,1.04737E-07,65,0.001153891,1.22695E-07,93,,-0.111248243,154.3878637,0.455781997,0.48832186,,-0.047069077,0.441539344,0.915241517,0.999383253
